date,keyword,is_brand,cnt
2025-03,옆면 충치,N,37
2025-04,옆면 충치,N,40
2023-07,옆면 충치,N,60
2023-09,옆면 충치,N,35
2024-01,옆면 충치,N,38
2024-05,옆면 충치,N,36
2025-02,옆면 충치,N,36
2023-11,옆면 충치,N,46
2024-10,옆면 충치,N,46
2025-01,옆면 충치,N,47
2025-05,옆면 충치,N,46
2024-09,앞니 썩은,N,11
2023-08,앞니 썩은,N,13
2024-02,앞니 썩은,N,10
2023-10,앞니 썩은,N,11
2023-12,앞니 썩은,N,11
2025-04,앞니 썩은,N,10
2024-06,세라믹 인레이 파절,N,11
2024-09,세라믹 인레이 파절,N,15
2024-03,세라믹 인레이 파절,N,12
2024-07,세라믹 인레이 파절,N,11
2023-08,세라믹 인레이 파절,N,17
2024-04,세라믹 인레이 파절,N,11
2025-03,세라믹 인레이 파절,N,14
2023-07,세라믹 인레이 파절,N,12
2023-09,세라믹 인레이 파절,N,10
2024-01,세라믹 인레이 파절,N,10
2025-02,세라믹 인레이 파절,N,10
2023-11,세라믹 인레이 파절,N,11
2024-06,치아 뿌리 염증,N,2080
2024-09,치아 뿌리 염증,N,2170
2024-03,치아 뿌리 염증,N,2360
2024-07,치아 뿌리 염증,N,2380
2023-08,치아 뿌리 염증,N,2190
2024-08,치아 뿌리 염증,N,2300
2024-12,치아 뿌리 염증,N,2120
2024-02,치아 뿌리 염증,N,2340
2023-10,치아 뿌리 염증,N,2190
2023-12,치아 뿌리 염증,N,2260
2024-04,치아 뿌리 염증,N,2330
2025-06,치아 뿌리 염증,N,1350
2024-11,치아 뿌리 염증,N,1850
2025-03,치아 뿌리 염증,N,1650
2025-04,치아 뿌리 염증,N,1490
2023-07,치아 뿌리 염증,N,2180
2023-09,치아 뿌리 염증,N,1890
2024-01,치아 뿌리 염증,N,2560
2024-05,치아 뿌리 염증,N,2320
2025-02,치아 뿌리 염증,N,1660
2023-11,치아 뿌리 염증,N,2270
2024-10,치아 뿌리 염증,N,2090
2025-01,치아 뿌리 염증,N,1880
2025-05,치아 뿌리 염증,N,1410
2024-06,신경치료 후 통증,N,12050
2024-09,신경치료 후 통증,N,11520
2024-03,신경치료 후 통증,N,12870
2024-07,신경치료 후 통증,N,12790
2023-08,신경치료 후 통증,N,12810
2024-08,신경치료 후 통증,N,12700
2024-12,신경치료 후 통증,N,11130
2024-02,신경치료 후 통증,N,12510
2023-10,신경치료 후 통증,N,11990
2023-12,신경치료 후 통증,N,12320
2024-04,신경치료 후 통증,N,12750
2025-06,신경치료 후 통증,N,10240
2024-11,신경치료 후 통증,N,11950
2025-03,신경치료 후 통증,N,11400
2025-04,신경치료 후 통증,N,11410
2023-07,신경치료 후 통증,N,12580
2023-09,신경치료 후 통증,N,11450
2024-01,신경치료 후 통증,N,13640
2024-05,신경치료 후 통증,N,12840
2025-02,신경치료 후 통증,N,11320
2023-11,신경치료 후 통증,N,12160
2024-10,신경치료 후 통증,N,12280
2025-01,신경치료 후 통증,N,11490
2025-05,신경치료 후 통증,N,10880
2024-06,임플란트 술식,N,140
2024-09,임플란트 술식,N,40
2024-03,임플란트 술식,N,60
2024-07,임플란트 술식,N,360
2023-08,임플란트 술식,N,130
2024-08,임플란트 술식,N,89
2024-12,임플란트 술식,N,45
2024-02,임플란트 술식,N,90
2023-10,임플란트 술식,N,60
2023-12,임플란트 술식,N,90
2024-04,임플란트 술식,N,60
2025-06,임플란트 술식,N,52
2024-11,임플란트 술식,N,43
2025-03,임플란트 술식,N,43
2025-04,임플란트 술식,N,38
2023-07,임플란트 술식,N,360
2023-09,임플란트 술식,N,40
2024-01,임플란트 술식,N,260
2024-05,임플란트 술식,N,110
2025-02,임플란트 술식,N,70
2023-11,임플란트 술식,N,60
2024-10,임플란트 술식,N,30
2025-01,임플란트 술식,N,150
2025-05,임플란트 술식,N,60
2024-07,레진 수복 과정,N,17
2023-09,레진 수복 과정,N,12
2024-06,깨진앞니 레진,N,78
2024-09,깨진앞니 레진,N,100
2024-03,깨진앞니 레진,N,90
2024-07,깨진앞니 레진,N,100
2023-08,깨진앞니 레진,N,60
2024-08,깨진앞니 레진,N,120
2024-12,깨진앞니 레진,N,130
2024-02,깨진앞니 레진,N,100
2023-10,깨진앞니 레진,N,90
2023-12,깨진앞니 레진,N,120
2024-04,깨진앞니 레진,N,90
2025-06,깨진앞니 레진,N,220
2024-11,깨진앞니 레진,N,80
2025-03,깨진앞니 레진,N,90
2025-04,깨진앞니 레진,N,160
2023-07,깨진앞니 레진,N,60
2023-09,깨진앞니 레진,N,80
2024-01,깨진앞니 레진,N,70
2024-05,깨진앞니 레진,N,110
2025-02,깨진앞니 레진,N,90
2023-11,깨진앞니 레진,N,89
2024-10,깨진앞니 레진,N,70
2025-01,깨진앞니 레진,N,110
2025-05,깨진앞니 레진,N,180
2024-04,이가깨진경우,N,13
2025-04,이가깨진경우,N,11
2024-06,교정 후 흔들림,N,10
2024-09,교정 후 흔들림,N,11
2024-03,교정 후 흔들림,N,13
2024-07,교정 후 흔들림,N,21
2023-08,교정 후 흔들림,N,16
2024-08,교정 후 흔들림,N,10
2024-12,교정 후 흔들림,N,12
2024-02,교정 후 흔들림,N,13
2023-12,교정 후 흔들림,N,13
2024-04,교정 후 흔들림,N,21
2025-06,교정 후 흔들림,N,11
2024-11,교정 후 흔들림,N,13
2023-07,교정 후 흔들림,N,10
2023-09,교정 후 흔들림,N,11
2024-01,교정 후 흔들림,N,13
2024-05,교정 후 흔들림,N,21
2025-02,교정 후 흔들림,N,10
2023-11,교정 후 흔들림,N,10
2024-10,교정 후 흔들림,N,11
2025-01,교정 후 흔들림,N,10
2025-05,교정 후 흔들림,N,11
2024-06,치아 엔도,N,13
2024-09,치아 엔도,N,16
2024-03,치아 엔도,N,14
2024-07,치아 엔도,N,13
2023-08,치아 엔도,N,19
2024-08,치아 엔도,N,13
2024-12,치아 엔도,N,13
2024-02,치아 엔도,N,11
2023-10,치아 엔도,N,26
2023-12,치아 엔도,N,12
2024-04,치아 엔도,N,17
2025-06,치아 엔도,N,24
2024-11,치아 엔도,N,13
2025-03,치아 엔도,N,19
2025-04,치아 엔도,N,13
2023-07,치아 엔도,N,17
2023-09,치아 엔도,N,12
2024-01,치아 엔도,N,11
2024-05,치아 엔도,N,15
2025-02,치아 엔도,N,12
2024-10,치아 엔도,N,24
2025-01,치아 엔도,N,10
2025-05,치아 엔도,N,25
2024-06,앞니 깨짐 라미네이트,N,14
2024-09,앞니 깨짐 라미네이트,N,19
2024-03,앞니 깨짐 라미네이트,N,15
2024-07,앞니 깨짐 라미네이트,N,27
2023-08,앞니 깨짐 라미네이트,N,14
2024-08,앞니 깨짐 라미네이트,N,13
2024-12,앞니 깨짐 라미네이트,N,13
2024-02,앞니 깨짐 라미네이트,N,35
2023-10,앞니 깨짐 라미네이트,N,25
2023-12,앞니 깨짐 라미네이트,N,28
2024-04,앞니 깨짐 라미네이트,N,16
2025-06,앞니 깨짐 라미네이트,N,15
2024-11,앞니 깨짐 라미네이트,N,16
2025-03,앞니 깨짐 라미네이트,N,49
2025-04,앞니 깨짐 라미네이트,N,40
2023-07,앞니 깨짐 라미네이트,N,22
2023-09,앞니 깨짐 라미네이트,N,13
2024-01,앞니 깨짐 라미네이트,N,19
2024-05,앞니 깨짐 라미네이트,N,16
2025-02,앞니 깨짐 라미네이트,N,28
2023-11,앞니 깨짐 라미네이트,N,28
2024-10,앞니 깨짐 라미네이트,N,23
2025-01,앞니 깨짐 라미네이트,N,22
2025-05,앞니 깨짐 라미네이트,N,36
2024-06,신경치료 후 발치,N,130
2024-09,신경치료 후 발치,N,100
2024-03,신경치료 후 발치,N,160
2024-07,신경치료 후 발치,N,140
2023-08,신경치료 후 발치,N,170
2024-08,신경치료 후 발치,N,130
2024-12,신경치료 후 발치,N,120
2024-02,신경치료 후 발치,N,120
2023-10,신경치료 후 발치,N,140
2023-12,신경치료 후 발치,N,160
2024-04,신경치료 후 발치,N,130
2025-06,신경치료 후 발치,N,120
2024-11,신경치료 후 발치,N,110
2025-03,신경치료 후 발치,N,150
2025-04,신경치료 후 발치,N,110
2023-07,신경치료 후 발치,N,140
2023-09,신경치료 후 발치,N,140
2024-01,신경치료 후 발치,N,190
2024-05,신경치료 후 발치,N,140
2025-02,신경치료 후 발치,N,120
2023-11,신경치료 후 발치,N,160
2024-10,신경치료 후 발치,N,120
2025-01,신경치료 후 발치,N,99
2025-05,신경치료 후 발치,N,100
2024-06,잇몸 퇴축,N,2000
2024-09,잇몸 퇴축,N,1930
2024-03,잇몸 퇴축,N,2070
2024-07,잇몸 퇴축,N,2180
2023-08,잇몸 퇴축,N,2410
2024-08,잇몸 퇴축,N,2110
2024-12,잇몸 퇴축,N,1850
2024-02,잇몸 퇴축,N,2130
2023-10,잇몸 퇴축,N,2360
2023-12,잇몸 퇴축,N,1990
2024-04,잇몸 퇴축,N,1980
2025-06,잇몸 퇴축,N,1720
2024-11,잇몸 퇴축,N,1920
2025-03,잇몸 퇴축,N,1820
2025-04,잇몸 퇴축,N,1870
2023-07,잇몸 퇴축,N,2460
2023-09,잇몸 퇴축,N,2100
2024-01,잇몸 퇴축,N,2050
2024-05,잇몸 퇴축,N,2140
2025-02,잇몸 퇴축,N,1980
2023-11,잇몸 퇴축,N,2050
2024-10,잇몸 퇴축,N,2650
2025-01,잇몸 퇴축,N,1880
2025-05,잇몸 퇴축,N,1620
2024-06,어금니 크랙 크라운,N,19
2024-09,어금니 크랙 크라운,N,10
2024-03,어금니 크랙 크라운,N,24
2024-07,어금니 크랙 크라운,N,16
2023-08,어금니 크랙 크라운,N,26
2024-08,어금니 크랙 크라운,N,15
2024-12,어금니 크랙 크라운,N,28
2024-02,어금니 크랙 크라운,N,18
2023-10,어금니 크랙 크라운,N,14
2023-12,어금니 크랙 크라운,N,22
2024-04,어금니 크랙 크라운,N,79
2025-06,어금니 크랙 크라운,N,22
2024-11,어금니 크랙 크라운,N,24
2025-03,어금니 크랙 크라운,N,25
2025-04,어금니 크랙 크라운,N,27
2023-07,어금니 크랙 크라운,N,29
2023-09,어금니 크랙 크라운,N,14
2024-01,어금니 크랙 크라운,N,30
2024-05,어금니 크랙 크라운,N,35
2025-02,어금니 크랙 크라운,N,12
2023-11,어금니 크랙 크라운,N,27
2024-10,어금니 크랙 크라운,N,29
2025-01,어금니 크랙 크라운,N,30
2025-05,어금니 크랙 크라운,N,24
2024-06,세라믹 레진,N,180
2024-09,세라믹 레진,N,160
2024-03,세라믹 레진,N,220
2024-07,세라믹 레진,N,130
2023-08,세라믹 레진,N,170
2024-08,세라믹 레진,N,170
2024-12,세라믹 레진,N,170
2024-02,세라믹 레진,N,180
2023-10,세라믹 레진,N,200
2023-12,세라믹 레진,N,200
2024-04,세라믹 레진,N,180
2025-06,세라믹 레진,N,150
2024-11,세라믹 레진,N,190
2025-03,세라믹 레진,N,190
2025-04,세라믹 레진,N,160
2023-07,세라믹 레진,N,190
2023-09,세라믹 레진,N,190
2024-01,세라믹 레진,N,210
2024-05,세라믹 레진,N,180
2025-02,세라믹 레진,N,200
2023-11,세라믹 레진,N,210
2024-10,세라믹 레진,N,170
2025-01,세라믹 레진,N,200
2025-05,세라믹 레진,N,170
2024-06,인레이 다시,N,15
2024-09,인레이 다시,N,12
2024-03,인레이 다시,N,21
2024-07,인레이 다시,N,37
2023-08,인레이 다시,N,20
2024-08,인레이 다시,N,23
2024-12,인레이 다시,N,10
2024-02,인레이 다시,N,22
2023-10,인레이 다시,N,13
2023-12,인레이 다시,N,24
2024-04,인레이 다시,N,24
2025-06,인레이 다시,N,21
2024-11,인레이 다시,N,12
2025-03,인레이 다시,N,13
2025-04,인레이 다시,N,22
2023-07,인레이 다시,N,12
2023-09,인레이 다시,N,13
2024-01,인레이 다시,N,23
2024-05,인레이 다시,N,23
2025-02,인레이 다시,N,22
2023-11,인레이 다시,N,21
2024-10,인레이 다시,N,15
2025-01,인레이 다시,N,11
2025-05,인레이 다시,N,22
2024-06,잇몸 염증 고름,N,1920
2024-09,잇몸 염증 고름,N,1860
2024-03,잇몸 염증 고름,N,1820
2024-07,잇몸 염증 고름,N,1910
2023-08,잇몸 염증 고름,N,2100
2024-08,잇몸 염증 고름,N,1850
2024-12,잇몸 염증 고름,N,2370
2024-02,잇몸 염증 고름,N,1510
2023-10,잇몸 염증 고름,N,1590
2023-12,잇몸 염증 고름,N,2020
2024-04,잇몸 염증 고름,N,1960
2025-06,잇몸 염증 고름,N,2850
2024-11,잇몸 염증 고름,N,2480
2025-03,잇몸 염증 고름,N,2510
2025-04,잇몸 염증 고름,N,2660
2023-07,잇몸 염증 고름,N,2290
2023-09,잇몸 염증 고름,N,1610
2024-01,잇몸 염증 고름,N,1960
2024-05,잇몸 염증 고름,N,2100
2025-02,잇몸 염증 고름,N,2710
2023-11,잇몸 염증 고름,N,1710
2024-10,잇몸 염증 고름,N,3400
2025-01,잇몸 염증 고름,N,3050
2025-05,잇몸 염증 고름,N,2380
2024-03,심한 잇몸퇴축,N,10
2023-09,심한 잇몸퇴축,N,10
2024-05,심한 잇몸퇴축,N,11
2023-08,신경치료 후 염증 발치,N,11
2025-06,신경치료 후 염증 발치,N,45
2025-03,신경치료 후 염증 발치,N,36
2025-04,신경치료 후 염증 발치,N,31
2024-01,신경치료 후 염증 발치,N,12
2025-02,신경치료 후 염증 발치,N,14
2024-10,신경치료 후 염증 발치,N,11
2025-05,신경치료 후 염증 발치,N,36
2024-06,치아뿌리 파절,N,40
2024-09,치아뿌리 파절,N,60
2024-03,치아뿌리 파절,N,70
2024-07,치아뿌리 파절,N,38
2023-08,치아뿌리 파절,N,48
2024-08,치아뿌리 파절,N,50
2024-12,치아뿌리 파절,N,60
2024-02,치아뿌리 파절,N,60
2023-10,치아뿌리 파절,N,60
2023-12,치아뿌리 파절,N,49
2024-04,치아뿌리 파절,N,60
2025-06,치아뿌리 파절,N,280
2024-11,치아뿌리 파절,N,40
2025-03,치아뿌리 파절,N,370
2025-04,치아뿌리 파절,N,420
2023-07,치아뿌리 파절,N,50
2023-09,치아뿌리 파절,N,46
2024-01,치아뿌리 파절,N,60
2024-05,치아뿌리 파절,N,48
2025-02,치아뿌리 파절,N,350
2023-11,치아뿌리 파절,N,48
2024-10,치아뿌리 파절,N,58
2025-01,치아뿌리 파절,N,240
2025-05,치아뿌리 파절,N,270
2024-06,충치 치아 파절,N,38
2024-09,충치 치아 파절,N,35
2024-03,충치 치아 파절,N,39
2024-07,충치 치아 파절,N,27
2023-08,충치 치아 파절,N,22
2024-08,충치 치아 파절,N,24
2024-12,충치 치아 파절,N,44
2024-02,충치 치아 파절,N,38
2023-10,충치 치아 파절,N,43
2023-12,충치 치아 파절,N,35
2024-04,충치 치아 파절,N,60
2025-06,충치 치아 파절,N,23
2024-11,충치 치아 파절,N,48
2025-03,충치 치아 파절,N,36
2025-04,충치 치아 파절,N,26
2023-07,충치 치아 파절,N,52
2023-09,충치 치아 파절,N,27
2024-01,충치 치아 파절,N,38
2024-05,충치 치아 파절,N,40
2025-02,충치 치아 파절,N,57
2023-11,충치 치아 파절,N,29
2024-10,충치 치아 파절,N,40
2025-01,충치 치아 파절,N,37
2025-05,충치 치아 파절,N,35
2024-06,sinus track,N,17
2024-09,sinus track,N,20
2024-03,sinus track,N,20
2024-07,sinus track,N,19
2023-08,sinus track,N,40
2024-08,sinus track,N,29
2024-12,sinus track,N,30
2024-02,sinus track,N,19
2023-10,sinus track,N,19
2023-12,sinus track,N,20
2024-04,sinus track,N,20
2025-06,sinus track,N,19
2024-11,sinus track,N,20
2025-03,sinus track,N,20
2025-04,sinus track,N,18
2023-07,sinus track,N,30
2023-09,sinus track,N,30
2024-01,sinus track,N,20
2024-05,sinus track,N,20
2025-02,sinus track,N,17
2023-11,sinus track,N,20
2024-10,sinus track,N,20
2025-01,sinus track,N,20
2025-06,인레이 깨짐 비용,N,12
2025-03,인레이 깨짐 비용,N,14
2025-04,인레이 깨짐 비용,N,23
2025-02,인레이 깨짐 비용,N,10
2024-10,인레이 깨짐 비용,N,10
2025-05,인레이 깨짐 비용,N,13
2024-06,임플란트 픽스쳐 종류,N,15
2024-07,임플란트 픽스쳐 종류,N,20
2023-08,임플란트 픽스쳐 종류,N,20
2024-08,임플란트 픽스쳐 종류,N,16
2024-02,임플란트 픽스쳐 종류,N,17
2023-10,임플란트 픽스쳐 종류,N,15
2023-12,임플란트 픽스쳐 종류,N,20
2024-04,임플란트 픽스쳐 종류,N,18
2025-03,임플란트 픽스쳐 종류,N,18
2025-04,임플란트 픽스쳐 종류,N,30
2023-07,임플란트 픽스쳐 종류,N,18
2023-09,임플란트 픽스쳐 종류,N,17
2024-01,임플란트 픽스쳐 종류,N,20
2024-05,임플란트 픽스쳐 종류,N,20
2023-11,임플란트 픽스쳐 종류,N,20
2025-01,임플란트 픽스쳐 종류,N,13
2025-05,임플란트 픽스쳐 종류,N,16
2024-07,diastema 레진,N,14
2025-03,diastema 레진,N,16
2023-07,diastema 레진,N,19
2024-01,diastema 레진,N,20
2023-11,diastema 레진,N,15
2024-06,앞니 크라운,N,3840
2024-09,앞니 크라운,N,3690
2024-03,앞니 크라운,N,4400
2024-07,앞니 크라운,N,3810
2023-08,앞니 크라운,N,3990
2024-08,앞니 크라운,N,3750
2024-12,앞니 크라운,N,3990
2024-02,앞니 크라운,N,4420
2023-10,앞니 크라운,N,3980
2023-12,앞니 크라운,N,4210
2024-04,앞니 크라운,N,3950
2025-06,앞니 크라운,N,3360
2024-11,앞니 크라운,N,3770
2025-03,앞니 크라운,N,3960
2025-04,앞니 크라운,N,3600
2023-07,앞니 크라운,N,4140
2023-09,앞니 크라운,N,3340
2024-01,앞니 크라운,N,4290
2024-05,앞니 크라운,N,3870
2025-02,앞니 크라운,N,3940
2023-11,앞니 크라운,N,4090
2024-10,앞니 크라운,N,3840
2025-01,앞니 크라운,N,4180
2025-05,앞니 크라운,N,3500
2024-06,emergency profile,N,70
2024-09,emergency profile,N,70
2024-03,emergency profile,N,80
2024-07,emergency profile,N,70
2023-08,emergency profile,N,60
2024-08,emergency profile,N,60
2024-12,emergency profile,N,80
2024-02,emergency profile,N,70
2023-10,emergency profile,N,90
2023-12,emergency profile,N,60
2024-04,emergency profile,N,100
2025-06,emergency profile,N,60
2024-11,emergency profile,N,80
2025-03,emergency profile,N,50
2025-04,emergency profile,N,70
2023-07,emergency profile,N,70
2023-09,emergency profile,N,70
2024-01,emergency profile,N,80
2024-05,emergency profile,N,90
2025-02,emergency profile,N,70
2023-11,emergency profile,N,100
2024-10,emergency profile,N,100
2025-01,emergency profile,N,50
2025-05,emergency profile,N,60
2024-06,전치부레진,N,100
2024-09,전치부레진,N,60
2024-03,전치부레진,N,70
2024-07,전치부레진,N,110
2023-08,전치부레진,N,70
2024-08,전치부레진,N,70
2024-12,전치부레진,N,50
2024-02,전치부레진,N,70
2023-10,전치부레진,N,50
2023-12,전치부레진,N,40
2024-04,전치부레진,N,60
2025-06,전치부레진,N,60
2024-11,전치부레진,N,60
2025-03,전치부레진,N,80
2025-04,전치부레진,N,80
2023-07,전치부레진,N,110
2023-09,전치부레진,N,60
2024-01,전치부레진,N,130
2024-05,전치부레진,N,70
2025-02,전치부레진,N,70
2023-11,전치부레진,N,60
2024-10,전치부레진,N,60
2025-01,전치부레진,N,90
2025-05,전치부레진,N,70
2024-03,root fracture,N,20
2024-07,root fracture,N,14
2023-08,root fracture,N,16
