"searchQuery","date","pc","mobile"
"신경치료 과정","2024-09",370,2100
"신경치료 과정","2024-03",460,2700
"신경치료 과정","2024-07",430,3160
"신경치료 과정","2023-08",410,2510
"신경치료 과정","2024-08",400,2630
"신경치료 과정","2024-12",330,1990
"신경치료 과정","2024-02",470,3040
"신경치료 과정","2023-10",380,2380
"신경치료 과정","2023-12",370,2680
"신경치료 과정","2024-04",430,2880
"신경치료 과정","2025-06",360,2520
"신경치료 과정","2024-11",350,2130
"신경치료 과정","2025-03",400,2400
"신경치료 과정","2025-04",430,2410
"신경치료 과정","2023-07",430,2990
"신경치료 과정","2023-09",350,2150
"신경치료 과정","2024-01",530,3680
"신경치료 과정","2024-05",420,2670
"신경치료 과정","2025-02",370,2360
"신경치료 과정","2023-11",410,2480
"신경치료 과정","2024-10",340,2340
"신경치료 과정","2025-01",300,2130
"신경치료 과정","2025-05",400,2500
"동탄 앞니 교정","2024-07",2,10
"동탄 앞니 교정","2023-12",1,10
"동탄 앞니 교정","2024-04",0,10
"동탄 앞니 교정","2024-11",3,10
"동탄 앞니 교정","2025-03",1,10
"동탄 앞니 교정","2024-01",1,10
"동탄 앞니 교정","2024-05",6,10
"동탄 앞니 교정","2025-02",1,10
"수평 치근파절","2025-03",6,10
"수평 치근파절","2025-04",6,10
"수평 치근파절","2024-05",1,10
"수평 치근파절","2025-02",2,10
"발치후임시치아","2024-06",10,100
"발치후임시치아","2024-09",10,120
"발치후임시치아","2024-03",10,90
"발치후임시치아","2024-07",10,110
"발치후임시치아","2023-08",9,80
"발치후임시치아","2024-08",10,110
"발치후임시치아","2024-12",10,60
"발치후임시치아","2024-02",10,90
"발치후임시치아","2023-10",20,90
"발치후임시치아","2023-12",10,80
"발치후임시치아","2024-04",10,100
"발치후임시치아","2025-06",6,80
"발치후임시치아","2024-11",10,120
"발치후임시치아","2025-03",10,90
"발치후임시치아","2025-04",10,80
"발치후임시치아","2023-07",10,100
"발치후임시치아","2023-09",10,90
"발치후임시치아","2024-01",10,90
"발치후임시치아","2024-05",10,90
"발치후임시치아","2025-02",10,70
"발치후임시치아","2023-11",10,70
"발치후임시치아","2024-10",20,120
"발치후임시치아","2025-01",10,70
"발치후임시치아","2025-05",10,100
"신경치료 후기","2024-06",120,650
"신경치료 후기","2024-09",60,640
"신경치료 후기","2024-03",110,910
"신경치료 후기","2024-07",120,1050
"신경치료 후기","2023-08",140,1230
"신경치료 후기","2024-08",90,740
"신경치료 후기","2024-12",100,610
"신경치료 후기","2024-02",110,830
"신경치료 후기","2023-10",120,770
"신경치료 후기","2023-12",130,820
"신경치료 후기","2024-04",100,740
"신경치료 후기","2025-06",90,710
"신경치료 후기","2024-11",80,580
"신경치료 후기","2025-03",130,660
"신경치료 후기","2025-04",100,580
"신경치료 후기","2023-07",120,1150
"신경치료 후기","2023-09",120,940
"신경치료 후기","2024-01",140,1020
"신경치료 후기","2024-05",90,720
"신경치료 후기","2025-02",80,610
"신경치료 후기","2023-11",100,720
"신경치료 후기","2024-10",110,810
"신경치료 후기","2025-01",60,560
"신경치료 후기","2025-05",70,660
"치수 괴사","2024-06",70,380
"치수 괴사","2024-09",90,350
"치수 괴사","2024-03",110,300
"치수 괴사","2024-07",110,330
"치수 괴사","2023-08",90,350
"치수 괴사","2024-08",70,370
"치수 괴사","2024-12",70,340
"치수 괴사","2024-02",100,400
"치수 괴사","2023-10",80,320
"치수 괴사","2023-12",70,260
"치수 괴사","2024-04",90,370
"치수 괴사","2025-06",60,230
"치수 괴사","2024-11",90,340
"치수 괴사","2025-03",90,290
"치수 괴사","2025-04",70,240
"치수 괴사","2023-07",70,360
"치수 괴사","2023-09",80,360
"치수 괴사","2024-01",70,340
"치수 괴사","2024-05",90,310
"치수 괴사","2025-02",80,290
"치수 괴사","2023-11",90,300
"치수 괴사","2024-10",100,340
"치수 괴사","2025-01",50,250
"치수 괴사","2025-05",50,210
"치근단절제술","2024-06",640,2890
"치근단절제술","2024-09",580,2190
"치근단절제술","2024-03",720,2720
"치근단절제술","2024-07",680,2830
"치근단절제술","2023-08",650,2710
"치근단절제술","2024-08",620,2670
"치근단절제술","2024-12",700,2580
"치근단절제술","2024-02",690,2570
"치근단절제술","2023-10",580,2390
"치근단절제술","2023-12",650,2720
"치근단절제술","2024-04",670,2730
"치근단절제술","2025-06",550,2380
"치근단절제술","2024-11",640,2580
"치근단절제술","2025-03",700,2630
"치근단절제술","2025-04",740,2500
"치근단절제술","2023-07",620,2560
"치근단절제술","2023-09",560,2260
"치근단절제술","2024-01",750,2990
"치근단절제술","2024-05",640,2630
"치근단절제술","2025-02",620,2460
"치근단절제술","2023-11",680,2520
"치근단절제술","2024-10",650,2480
"치근단절제술","2025-01",630,2550
"치근단절제술","2025-05",600,2360
"교정 앞니 흔들림","2024-06",2,30
"교정 앞니 흔들림","2024-09",8,40
"교정 앞니 흔들림","2024-03",4,30
"교정 앞니 흔들림","2024-07",4,50
"교정 앞니 흔들림","2023-08",10,20
"교정 앞니 흔들림","2024-08",6,50
"교정 앞니 흔들림","2024-12",3,20
"교정 앞니 흔들림","2024-02",1,20
"교정 앞니 흔들림","2023-10",2,40
"교정 앞니 흔들림","2023-12",5,30
"교정 앞니 흔들림","2024-04",1,50
"교정 앞니 흔들림","2025-06",5,30
"교정 앞니 흔들림","2024-11",4,30
"교정 앞니 흔들림","2025-03",8,50
"교정 앞니 흔들림","2025-04",3,40
"교정 앞니 흔들림","2023-07",4,30
"교정 앞니 흔들림","2023-09",3,30
"교정 앞니 흔들림","2024-01",1,30
"교정 앞니 흔들림","2024-05",3,40
"교정 앞니 흔들림","2025-02",2,60
"교정 앞니 흔들림","2023-11",2,30
"교정 앞니 흔들림","2024-10",1,40
"교정 앞니 흔들림","2025-01",4,40
"교정 앞니 흔들림","2025-05",3,50
"치아브릿지","2024-06",840,4130
"치아브릿지","2024-09",800,4100
"치아브릿지","2024-03",940,5240
"치아브릿지","2024-07",850,4450
"치아브릿지","2023-08",780,4290
"치아브릿지","2024-08",840,4170
"치아브릿지","2024-12",840,4080
"치아브릿지","2024-02",840,4240
"치아브릿지","2023-10",810,3990
"치아브릿지","2023-12",850,5430
"치아브릿지","2024-04",860,4380
"치아브릿지","2025-06",700,2900
"치아브릿지","2024-11",840,3740
"치아브릿지","2025-03",920,4080
"치아브릿지","2025-04",840,3420
"치아브릿지","2023-07",800,4590
"치아브릿지","2023-09",730,3940
"치아브릿지","2024-01",940,5360
"치아브릿지","2024-05",810,4400
"치아브릿지","2025-02",880,4280
"치아브릿지","2023-11",880,4620
"치아브릿지","2024-10",810,4170
"치아브릿지","2025-01",790,4190
"치아브릿지","2025-05",750,3000
"엔도 치과","2024-06",6,30
"엔도 치과","2024-09",4,30
"엔도 치과","2024-03",5,50
"엔도 치과","2024-07",5,50
"엔도 치과","2023-08",7,40
"엔도 치과","2024-08",5,40
"엔도 치과","2024-12",8,30
"엔도 치과","2024-02",8,30
"엔도 치과","2023-10",7,40
"엔도 치과","2023-12",4,20
"엔도 치과","2024-04",6,30
"엔도 치과","2025-06",5,30
"엔도 치과","2024-11",5,30
"엔도 치과","2025-03",9,30
"엔도 치과","2025-04",5,30
"엔도 치과","2023-07",4,40
"엔도 치과","2023-09",7,30
"엔도 치과","2024-01",5,50
"엔도 치과","2024-05",3,30
"엔도 치과","2025-02",5,40
"엔도 치과","2023-11",4,30
"엔도 치과","2024-10",9,40
"엔도 치과","2025-01",3,40
"엔도 치과","2025-05",5,40
"신경치료후 잇몸 변색","2024-06",1,10
"신경치료후 잇몸 변색","2024-03",2,10
"신경치료후 잇몸 변색","2024-07",3,10
"신경치료후 잇몸 변색","2025-06",6,30
"신경치료후 잇몸 변색","2025-03",2,10
"신경치료후 잇몸 변색","2025-04",3,10
"신경치료후 잇몸 변색","2023-09",5,10
"신경치료후 잇몸 변색","2024-05",0,10
"신경치료후 잇몸 변색","2025-05",4,30
"신경치료 치아 변색","2024-06",4,30
"신경치료 치아 변색","2024-09",3,40
"신경치료 치아 변색","2024-03",6,20
"신경치료 치아 변색","2024-07",2,40
"신경치료 치아 변색","2023-08",7,40
"신경치료 치아 변색","2024-08",4,40
"신경치료 치아 변색","2024-12",10,30
"신경치료 치아 변색","2024-02",3,40
"신경치료 치아 변색","2023-10",7,30
"신경치료 치아 변색","2023-12",10,50
"신경치료 치아 변색","2024-04",7,60
"신경치료 치아 변색","2025-06",5,20
"신경치료 치아 변색","2024-11",9,30
"신경치료 치아 변색","2025-03",10,80
"신경치료 치아 변색","2025-04",8,50
"신경치료 치아 변색","2023-07",6,40
"신경치료 치아 변색","2023-09",4,40
"신경치료 치아 변색","2024-01",9,50
"신경치료 치아 변색","2024-05",10,30
"신경치료 치아 변색","2025-02",10,70
"신경치료 치아 변색","2023-11",8,30
"신경치료 치아 변색","2024-10",2,30
"신경치료 치아 변색","2025-01",8,50
"신경치료 치아 변색","2025-05",6,60
"어금니 퇴축","2024-06",1,10
"어금니 퇴축","2024-09",2,10
"어금니 퇴축","2024-03",2,20
"어금니 퇴축","2023-08",2,10
"어금니 퇴축","2024-08",1,10
"어금니 퇴축","2024-12",2,10
"어금니 퇴축","2024-02",0,10
"어금니 퇴축","2023-10",4,20
"어금니 퇴축","2023-12",0,10
"어금니 퇴축","2024-04",0,10
"어금니 퇴축","2025-06",0,10
"어금니 퇴축","2024-11",3,10
"어금니 퇴축","2025-04",1,10
"어금니 퇴축","2023-07",3,10
"어금니 퇴축","2024-01",1,10
"어금니 퇴축","2024-05",0,10
"어금니 퇴축","2023-11",1,10
"어금니 퇴축","2024-10",1,20
"어금니 퇴축","2025-01",2,10
"어금니 크랙 인레이","2024-06",6,10
"어금니 크랙 인레이","2024-03",1,10
"어금니 크랙 인레이","2024-12",0,10
"어금니 크랙 인레이","2025-06",0,10
"어금니 크랙 인레이","2023-07",1,10
"앞니 파절 신경치료","2024-06",2,10
"앞니 파절 신경치료","2024-09",2,10
"앞니 파절 신경치료","2023-10",1,10
"앞니 파절 신경치료","2025-06",3,10
"앞니 파절 신경치료","2025-03",2,10
"앞니 파절 신경치료","2025-04",6,20
"앞니 파절 신경치료","2024-05",1,10
"앞니 파절 신경치료","2023-11",2,10
"동탄 잇몸 치과","2024-09",0,10
"레진","2024-06",7660,56600
"레진","2024-09",6870,58800
"레진","2024-03",8420,56500
"레진","2024-07",8060,61600
"레진","2023-08",7760,67000
"레진","2024-08",7410,60300
"레진","2024-12",6830,61100
"레진","2024-02",7760,57600
"레진","2023-10",7160,54600
"레진","2023-12",7480,60100
"레진","2024-04",7830,52700
"레진","2025-06",6870,66900
"레진","2024-11",8090,60300
"레진","2025-03",7100,65800
"레진","2025-04",7150,64200
"레진","2023-07",7890,68500
"레진","2023-09",7050,56700
"레진","2024-01",8230,64700
"레진","2024-05",8000,58900
"레진","2025-02",6920,62900
"레진","2023-11",8330,59900
"레진","2024-10",7590,60500
"레진","2025-01",6530,69100
"레진","2025-05",6690,66800
"리엔도","2024-06",10,40
"리엔도","2024-09",10,40
"리엔도","2024-03",20,30
"리엔도","2024-07",10,60
"리엔도","2023-08",20,60
"리엔도","2024-08",7,40
"리엔도","2024-12",10,50
"리엔도","2024-02",10,40
"리엔도","2023-10",10,30
"리엔도","2023-12",20,40
"리엔도","2024-04",10,40
"리엔도","2025-06",10,40
"리엔도","2024-11",10,40
"리엔도","2025-03",20,50
"리엔도","2025-04",10,50
"리엔도","2023-07",20,60
"리엔도","2023-09",20,50
"리엔도","2024-01",10,50
"리엔도","2024-05",10,40
"리엔도","2025-02",10,40
"리엔도","2023-11",30,50
"리엔도","2024-10",20,30
"리엔도","2025-01",10,50
"리엔도","2025-05",10,40
"동탄역 내이튼 치과","2024-09",6,10
"동탄역 내이튼 치과","2024-03",2,10
"동탄역 내이튼 치과","2024-07",3,10
"동탄역 내이튼 치과","2024-08",2,10
"동탄역 내이튼 치과","2024-12",0,10
"동탄역 내이튼 치과","2024-02",1,10
"동탄역 내이튼 치과","2023-10",2,10
"동탄역 내이튼 치과","2023-12",0,20
"동탄역 내이튼 치과","2024-04",0,10
"동탄역 내이튼 치과","2025-06",3,20
"동탄역 내이튼 치과","2025-03",4,10
"동탄역 내이튼 치과","2025-04",4,10
"동탄역 내이튼 치과","2023-07",2,10
"동탄역 내이튼 치과","2023-09",5,10
"동탄역 내이튼 치과","2024-01",5,10
"동탄역 내이튼 치과","2024-05",2,20
"동탄역 내이튼 치과","2025-02",2,10
"동탄역 내이튼 치과","2023-11",4,10
"동탄역 내이튼 치과","2024-10",0,10
"동탄역 내이튼 치과","2025-01",3,10
"동탄역 내이튼 치과","2025-05",2,10
"동탄역내이튼치과","2024-09",6,10
"동탄역내이튼치과","2024-03",2,10
"동탄역내이튼치과","2024-07",3,10
"동탄역내이튼치과","2024-08",2,10
"동탄역내이튼치과","2024-12",0,10
"동탄역내이튼치과","2024-02",1,10
"동탄역내이튼치과","2023-10",2,10
"동탄역내이튼치과","2023-12",0,20
"동탄역내이튼치과","2024-04",0,10
"동탄역내이튼치과","2025-06",3,20
"동탄역내이튼치과","2025-03",4,10
"동탄역내이튼치과","2025-04",4,10
"동탄역내이튼치과","2023-07",2,10
"동탄역내이튼치과","2023-09",5,10
"동탄역내이튼치과","2024-01",5,10
"동탄역내이튼치과","2024-05",2,20
"동탄역내이튼치과","2025-02",2,10
"동탄역내이튼치과","2023-11",4,10
"동탄역내이튼치과","2024-10",0,10
"동탄역내이튼치과","2025-01",3,10
"동탄역내이튼치과","2025-05",2,10
"동탄치과 보존과","2024-06",3,20
"동탄치과 보존과","2024-09",1,10
"동탄치과 보존과","2024-07",5,10
"동탄치과 보존과","2023-08",3,10
"동탄치과 보존과","2024-08",4,20
"동탄치과 보존과","2023-10",2,10
"동탄치과 보존과","2023-12",3,10
"동탄치과 보존과","2024-04",5,10
"동탄치과 보존과","2025-06",2,10
"동탄치과 보존과","2024-11",2,10
"동탄치과 보존과","2025-03",1,40
"동탄치과 보존과","2025-04",2,10
"동탄치과 보존과","2023-07",5,10
"동탄치과 보존과","2024-01",4,10
"동탄치과 보존과","2024-05",5,30
"동탄치과 보존과","2025-02",3,10
"동탄치과 보존과","2023-11",2,10
"동탄치과 보존과","2024-10",1,10
"동탄치과 보존과","2025-01",4,10
"동탄치과 보존과","2025-05",4,10
"다발성충치","2024-06",2,10
"다발성충치","2024-09",4,10
"다발성충치","2024-07",6,20
"다발성충치","2024-08",6,20
"다발성충치","2024-12",5,10
"다발성충치","2024-02",0,20
"다발성충치","2023-10",5,10
"다발성충치","2023-12",5,10
"다발성충치","2024-04",0,10
"다발성충치","2025-06",2,20
"다발성충치","2024-11",9,30
"다발성충치","2025-03",4,20
"다발성충치","2025-04",3,20
"다발성충치","2023-07",2,20
"다발성충치","2023-09",5,10
"다발성충치","2024-01",3,10
"다발성충치","2025-02",4,20
"다발성충치","2023-11",6,10
"다발성충치","2024-10",10,10
"다발성충치","2025-01",4,40
"다발성충치","2025-05",2,10
"동탄역 임플란트","2024-06",20,40
"동탄역 임플란트","2024-09",20,50
"동탄역 임플란트","2024-03",30,30
"동탄역 임플란트","2024-07",20,50
"동탄역 임플란트","2023-08",60,30
"동탄역 임플란트","2024-08",30,50
"동탄역 임플란트","2024-12",10,30
"동탄역 임플란트","2024-02",40,10
"동탄역 임플란트","2023-10",30,10
"동탄역 임플란트","2023-12",30,10
"동탄역 임플란트","2024-04",20,40
"동탄역 임플란트","2025-06",9,20
"동탄역 임플란트","2024-11",10,40
"동탄역 임플란트","2025-03",10,40
"동탄역 임플란트","2025-04",10,30
"동탄역 임플란트","2023-07",10,20
"동탄역 임플란트","2023-09",50,30
"동탄역 임플란트","2024-01",40,10
"동탄역 임플란트","2024-05",20,40
"동탄역 임플란트","2025-02",20,30
"동탄역 임플란트","2023-11",30,20
"동탄역 임플란트","2024-10",10,50
"동탄역 임플란트","2025-01",10,50
"동탄역 임플란트","2025-05",10,20
"치근수직파절","2024-12",1,10
"치근수직파절","2023-12",0,10
"치근수직파절","2024-01",1,10
"치근수직파절","2025-01",2,10
"작은어금니 파절","2024-09",1,10
"작은어금니 파절","2024-03",0,10
"작은어금니 파절","2023-08",1,10
"작은어금니 파절","2024-04",0,10
